node_id,latitude,longitude,degree,junction_type,source
1,24.5673702,92.3659818,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246515,23.2484914,93.1202526,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246533,23.2468679,93.1210554,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246539,23.2455246,93.1243983,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246546,23.2449301,93.1227161,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246550,23.2447052,93.1207068,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246555,23.2446393,93.1237133,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246559,23.2438205,93.1246139,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246560,23.2436122,93.1254159,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246561,23.2439068,93.1228745,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246564,23.2426642,93.1234641,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246568,23.2018754,93.339821,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246571,23.2640683,93.1201044,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246573,23.2626471,93.1235329,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246577,23.2620683,93.1257449,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246579,23.1605597,93.1748792,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246581,23.1792337,93.1665324,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246590,23.1766148,93.1652368,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246591,23.1739649,93.1674817,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246597,23.1721476,93.1789773,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246600,23.3006914,93.164016,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246605,23.2890124,93.1727242,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246607,23.2956043,93.1420644,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246608,23.2988684,93.1436008,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246620,23.3018708,93.1627665,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246623,23.295188,93.1501458,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246624,23.2817194,93.1763687,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246625,23.6876737,93.1990271,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246680,23.6144751,93.0839166,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246689,23.6099216,93.0846979,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246693,23.610158,93.0850292,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246706,23.6087729,93.0862585,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246727,23.6187682,93.3515898,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246731,23.4484698,93.2113726,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246748,23.700644,93.1810521,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246761,23.699303,93.181346,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246785,23.6859285,93.2012887,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246787,23.6855497,93.2010244,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246793,23.6929331,93.3834377,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246804,23.4968344,92.9533563,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246807,23.7024903,93.2214955,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246808,23.7001684,93.2210705,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246810,23.4831574,92.9630737,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246811,23.4589232,92.9482211,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246816,23.5490835,93.3007345,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246817,23.5488394,93.3016909,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246818,23.5480553,93.3025141,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246819,23.5473752,93.3050036,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246824,23.3030036,93.1619224,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246825,23.3029295,93.1609496,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246827,23.301918,93.1575314,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246830,23.3082467,93.1525605,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246832,23.3185066,93.1443401,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246833,23.3221104,93.1444234,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246835,23.3078777,93.1510389,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246844,24.8515013,92.4254787,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246846,23.5461231,93.2017515,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246847,23.1760689,93.2019224,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246848,23.1773215,93.197209,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246849,23.2009732,93.2013048,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246850,23.1933379,93.2007824,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246851,23.1887926,93.2020797,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246854,23.1867758,93.200147,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246855,23.18701,93.1860669,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246861,23.1798129,93.1640593,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246862,23.1930315,93.1604222,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246863,23.1951057,93.1598335,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246864,23.3019258,93.1221264,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246865,23.0796671,93.1959063,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246866,23.0865568,93.198741,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246867,23.0914816,93.1966167,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246868,23.0916691,93.1937629,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246869,23.0922119,93.1920141,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246870,23.099663,93.1833452,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246872,23.1012247,93.1819489,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246873,23.1129529,93.1752744,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246874,23.1129504,93.1763029,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246876,23.0964531,93.1764438,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246877,23.0917851,93.1794157,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246880,23.0891993,93.2038428,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246881,23.0902455,93.2041754,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246882,23.0916272,93.2060208,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246883,23.0901862,93.2027914,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246885,23.0915877,93.2038858,6,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246886,23.0932141,93.2080144,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
246888,23.1048907,93.2056024,4,junction_candidate,Derived from Member 4 road_edges endpoint graph; verify before navigation use
